matchId,playerId,playType,bodyPart,x,y,interveningOpponents,interveningTeammates,interferenceOnShooter,minute,second,outcome
m_120,p_26,جریان بازی,پای راست,5.49,-12.22,2,0,متوسط,61,38,برخورد به دفاع
m_166,p_92,جریان بازی,پای راست,6.24,-1.25,1,0,کم,53,0,مهار توسط دروازه بان
m_40,p_144,جریان بازی,پای راست,13.97,-14.22,3,0,متوسط,89,1,موقعیت از دست رفته
m_70,p_148,جریان بازی,پای چپ,13.22,-13.22,6,3,کم,45,36,مهار توسط دروازه بان
m_110,p_106,جریان بازی,پای چپ,18.21,1.0,5,1,کم,59,26,مهار توسط دروازه بان
m_137,p_3,جریان بازی,پای راست,6.98,8.23,1,0,کم,53,30,گُل
m_230,p_84,جریان بازی,پای راست,13.22,3.74,3,0,کم,41,40,موقعیت از دست رفته
m_240,p_21,جریان بازی,پای راست,20.7,-7.73,3,0,زیاد,55,42,مهار توسط دروازه بان
m_220,p_18,جریان بازی,پای چپ,29.43,2.0,4,1,کم,56,50,موقعیت از دست رفته
m_52,p_34,جریان بازی,پای راست,23.69,19.2,2,0,زیاد,65,54,برخورد به دفاع
m_235,p_150,جریان بازی,پای چپ,10.47,11.97,2,0,کم,88,33,مهار توسط دروازه بان
m_46,p_45,جریان بازی,سر,9.73,2.24,1,0,کم,39,17,گُل
m_145,p_50,جریان بازی,پای چپ,13.97,3.24,4,1,زیاد,81,25,برخورد به دفاع
m_40,p_125,جریان بازی,پای چپ,4.74,13.72,2,0,متوسط,80,41,برخورد به تیردروازه
m_204,p_125,جریان بازی,پای راست,3.24,-6.24,1,0,متوسط,59,50,برخورد به تیردروازه
m_7,p_27,جریان بازی,پای راست,17.71,0.25,2,0,متوسط,20,58,موقعیت از دست رفته
m_47,p_159,جریان بازی,پای راست,10.47,-7.73,1,0,متوسط,69,29,گُل
m_30,p_63,جریان بازی,پای راست,2.74,-6.48,1,0,زیاد,45,31,موقعیت از دست رفته
m_84,p_32,جریان بازی,سر,6.73,-0.75,1,0,متوسط,73,50,موقعیت از دست رفته
m_225,p_103,جریان بازی,سر,11.22,4.49,2,0,زیاد,45,55,مهار توسط دروازه بان
m_9,p_4,جریان بازی,سر,11.22,11.22,3,0,متوسط,46,13,موقعیت از دست رفته
m_189,p_12,جریان بازی,پای چپ,18.45,4.99,2,0,متوسط,68,24,برخورد به دفاع
m_103,p_81,جریان بازی,سر,7.98,-1.25,2,0,زیاد,18,17,برخورد به دفاع
m_163,p_82,جریان بازی,پای راست,14.71,14.71,4,0,زیاد,52,21,مهار توسط دروازه بان
m_88,p_23,جریان بازی,سر,3.74,6.98,1,0,کم,32,7,موقعیت از دست رفته
m_62,p_7,جریان بازی,سر,7.98,3.99,2,0,متوسط,23,23,موقعیت از دست رفته
m_186,p_152,ضربه آزاد مستقیم,پای راست,21.95,13.72,5,1,کم,11,29,موقعیت از دست رفته
m_134,p_147,جریان بازی,پای راست,8.98,-12.22,2,0,زیاد,79,38,موقعیت از دست رفته
m_20,p_23,جریان بازی,پای چپ,24.69,5.74,3,1,کم,85,18,موقعیت از دست رفته
m_223,p_63,جریان بازی,پای راست,27.18,1.75,3,0,کم,70,36,موقعیت از دست رفته
m_24,p_28,جریان بازی,سر,5.24,-11.97,5,1,کم,38,50,موقعیت از دست رفته
m_207,p_68,جریان بازی,پای چپ,7.23,0.75,0,0,کم,41,24,گُل
m_56,p_9,جریان بازی,پای راست,15.71,-16.71,2,0,متوسط,88,20,موقعیت از دست رفته
m_150,p_100,جریان بازی,پای چپ,1.75,7.98,1,0,کم,26,52,مهار توسط دروازه بان
m_130,p_18,جریان بازی,پای چپ,2.99,-3.74,1,0,متوسط,21,33,گُل
m_78,p_34,جریان بازی,پای چپ,29.93,-0.5,2,0,کم,55,28,موقعیت از دست رفته
m_162,p_156,جریان بازی,سر,9.98,1.5,1,0,کم,36,9,مهار توسط دروازه بان
m_114,p_120,جریان بازی,پای چپ,23.94,-15.21,2,1,متوسط,59,22,موقعیت از دست رفته
m_90,p_100,جریان بازی,پای راست,22.44,-5.74,4,0,کم,17,8,موقعیت از دست رفته
m_119,p_97,جریان بازی,پای راست,30.43,-10.97,3,0,کم,90,28,مهار توسط دروازه بان
m_164,p_124,جریان بازی,پای راست,3.74,-1.0,1,0,کم,79,18,موقعیت از دست رفته
m_203,p_94,جریان بازی,پای راست,13.47,18.21,3,0,متوسط,39,28,موقعیت از دست رفته
m_94,p_130,جریان بازی,پای چپ,1.75,10.72,1,0,زیاد,20,27,برخورد به دفاع
m_16,p_3,جریان بازی,پای راست,10.97,-2.49,2,0,کم,80,13,موقعیت از دست رفته
m_21,p_29,جریان بازی,پای راست,18.45,5.74,4,1,کم,26,8,برخورد به دفاع
m_60,p_52,جریان بازی,پای راست,9.73,-14.96,2,0,متوسط,16,1,مهار توسط دروازه بان
m_100,p_140,ضربه آزاد مستقیم,پای راست,22.44,-0.5,6,1,کم,84,56,برخورد به دفاع
m_61,p_63,جریان بازی,پای راست,26.19,23.19,3,0,کم,82,7,موقعیت از دست رفته
m_75,p_126,پنالتی,پای چپ,10.97,0.0,1,0,کم,87,55,گُل
m_232,p_117,جریان بازی,سر,6.73,-1.75,2,0,متوسط,92,37,موقعیت از دست رفته
m_19,p_16,جریان بازی,پای راست,27.93,-14.71,3,1,متوسط,18,57,مهار توسط دروازه بان
m_127,p_95,جریان بازی,پای راست,7.73,-4.49,2,0,متوسط,31,21,موقعیت از دست رفته
m_47,p_14,جریان بازی,پای چپ,30.43,1.75,4,1,متوسط,33,10,موقعیت از دست رفته
m_2,p_47,جریان بازی,پای چپ,29.93,-11.22,3,0,متوسط,14,20,برخورد به دفاع
m_121,p_146,جریان بازی,پای راست,12.72,4.99,3,1,کم,52,40,مهار توسط دروازه بان
m_188,p_156,جریان بازی,پای راست,13.72,-1.5,2,0,متوسط,46,0,موقعیت از دست رفته
m_239,p_27,جریان بازی,پای راست,22.44,-9.23,4,1,کم,37,55,برخورد به تیردروازه
m_100,p_150,جریان بازی,پای راست,11.72,-3.49,2,0,کم,41,52,گُل
m_239,p_2,جریان بازی,پای راست,6.98,-2.74,1,0,متوسط,63,49,مهار توسط دروازه بان
m_155,p_145,جریان بازی,پای راست,7.73,-9.73,1,0,متوسط,27,33,گُل
m_67,p_91,جریان بازی,پای راست,11.72,-13.22,2,0,متوسط,11,51,مهار توسط دروازه بان
m_232,p_97,جریان بازی,پای راست,12.47,3.74,3,1,زیاد,30,44,مهار توسط دروازه بان
m_3,p_85,جریان بازی,پای راست,28.93,8.73,2,1,زیاد,16,30,موقعیت از دست رفته
m_76,p_89,جریان بازی,پای راست,15.71,13.72,3,0,متوسط,55,39,موقعیت از دست رفته
m_99,p_31,جریان بازی,پای چپ,22.44,11.22,3,0,کم,69,55,مهار توسط دروازه بان
m_191,p_110,جریان بازی,پای راست,18.95,3.49,4,2,متوسط,7,11,برخورد به دفاع
m_109,p_135,جریان بازی,پای چپ,4.49,13.97,2,0,متوسط,54,19,موقعیت از دست رفته
m_84,p_56,جریان بازی,پای چپ,2.99,2.0,0,0,کم,44,49,موقعیت از دست رفته
m_31,p_99,جریان بازی,سر,6.24,-2.49,1,0,کم,88,11,گُل
m_198,p_119,جریان بازی,پای چپ,4.74,1.0,2,0,متوسط,25,50,مهار توسط دروازه بان
m_141,p_84,جریان بازی,پای راست,13.22,24.19,2,1,کم,74,6,گُل
m_26,p_77,جریان بازی,پای چپ,1.5,-1.5,2,0,زیاد,51,57,برخورد به دفاع
m_139,p_24,جریان بازی,پای راست,20.45,-10.47,5,1,کم,43,55,برخورد به دفاع
m_85,p_108,جریان بازی,پای چپ,7.48,-0.75,1,0,متوسط,51,52,برخورد به دفاع
m_126,p_42,جریان بازی,پای راست,14.22,5.24,5,3,کم,55,38,گُل
m_24,p_112,جریان بازی,پای راست,17.96,14.71,3,1,متوسط,50,45,برخورد به دفاع
m_54,p_49,جریان بازی,پای راست,11.97,2.99,2,0,متوسط,55,52,مهار توسط دروازه بان
m_48,p_113,جریان بازی,پای راست,20.95,-12.97,5,0,کم,52,25,گُل
m_22,p_110,جریان بازی,سر,6.73,-0.5,1,0,کم,71,6,گُل
m_201,p_42,جریان بازی,پای راست,24.44,-20.2,3,1,کم,1,53,موقعیت از دست رفته
m_155,p_7,جریان بازی,پای چپ,9.48,2.49,4,0,زیاد,60,46,گُل
m_49,p_130,جریان بازی,پای راست,8.98,-7.48,2,0,متوسط,19,28,مهار توسط دروازه بان
m_20,p_152,جریان بازی,پای راست,6.98,-13.47,2,0,متوسط,71,21,مهار توسط دروازه بان
m_99,p_103,ضربه آزاد مستقیم,پای چپ,24.19,-8.98,7,2,کم,17,55,موقعیت از دست رفته
m_41,p_86,جریان بازی,پای راست,29.18,10.72,4,0,متوسط,32,1,موقعیت از دست رفته
m_171,p_38,جریان بازی,پای راست,14.22,-2.24,3,1,کم,13,35,موقعیت از دست رفته
m_22,p_97,جریان بازی,پای راست,8.48,-4.99,1,0,کم,79,16,مهار توسط دروازه بان
m_62,p_157,جریان بازی,پای راست,25.69,-7.48,5,1,متوسط,86,2,برخورد به دفاع
m_239,p_6,جریان بازی,پای چپ,9.23,5.24,2,0,کم,61,48,برخورد به دفاع
m_231,p_104,جریان بازی,پای راست,14.96,-1.25,2,1,زیاد,21,56,برخورد به دفاع
m_61,p_103,جریان بازی,پای راست,10.97,-9.23,2,0,متوسط,18,15,برخورد به دفاع
m_221,p_134,جریان بازی,سر,17.46,-9.73,1,0,متوسط,50,3,موقعیت از دست رفته
m_188,p_49,جریان بازی,سر,8.73,5.49,3,1,متوسط,27,11,برخورد به دفاع
m_114,p_62,جریان بازی,سر,9.73,-0.75,2,0,کم,63,6,مهار توسط دروازه بان
m_192,p_133,جریان بازی,پای چپ,7.23,11.72,1,0,زیاد,71,12,مهار توسط دروازه بان
m_217,p_156,جریان بازی,پای راست,20.95,-6.73,2,0,کم,53,55,مهار توسط دروازه بان
m_126,p_7,جریان بازی,پای چپ,14.46,-11.72,5,0,متوسط,23,48,برخورد به دفاع
m_165,p_58,جریان بازی,سر,3.24,2.49,2,0,زیاد,27,1,موقعیت از دست رفته
m_197,p_63,جریان بازی,پای چپ,22.69,12.97,2,0,متوسط,41,43,موقعیت از دست رفته
m_112,p_155,جریان بازی,پای چپ,23.44,-6.73,5,1,کم,11,58,برخورد به تیردروازه
m_10,p_13,جریان بازی,پای راست,4.99,-2.0,1,0,متوسط,85,59,برخورد به دفاع
m_184,p_12,جریان بازی,پای راست,9.73,-8.98,2,0,کم,66,50,موقعیت از دست رفته
m_66,p_112,جریان بازی,پای راست,22.94,-17.21,1,0,متوسط,90,35,موقعیت از دست رفته
m_79,p_35,جریان بازی,پای راست,28.93,1.25,3,0,متوسط,76,36,موقعیت از دست رفته
m_218,p_90,جریان بازی,پای راست,2.74,9.23,1,0,کم,86,6,گُل
m_123,p_66,جریان بازی,پای چپ,8.98,10.72,1,0,زیاد,14,6,گُل
m_151,p_56,جریان بازی,پای چپ,7.48,0.5,2,0,متوسط,75,13,برخورد به دفاع
m_208,p_20,جریان بازی,پای چپ,15.46,-10.47,3,1,کم,68,58,موقعیت از دست رفته
m_204,p_125,جریان بازی,سر,4.24,-1.75,1,0,متوسط,48,51,موقعیت از دست رفته
m_59,p_118,جریان بازی,سر,9.73,7.23,5,2,متوسط,48,18,موقعیت از دست رفته
m_72,p_115,جریان بازی,پای راست,11.22,-10.97,2,0,متوسط,52,5,گُل
m_130,p_90,جریان بازی,پای راست,5.74,15.71,2,0,متوسط,21,48,مهار توسط دروازه بان
m_206,p_109,جریان بازی,پای راست,23.94,-8.48,4,0,کم,33,48,برخورد به دفاع
m_20,p_124,جریان بازی,پای راست,7.73,-2.49,1,0,کم,80,0,گُل
m_235,p_111,جریان بازی,پای راست,10.97,7.73,1,0,کم,20,1,موقعیت از دست رفته
m_13,p_25,جریان بازی,پای راست,11.72,-14.96,2,0,متوسط,38,47,مهار توسط دروازه بان
m_35,p_158,جریان بازی,پای چپ,7.73,0.25,3,1,کم,10,19,برخورد به تیردروازه
m_237,p_87,جریان بازی,سر,11.97,5.99,2,0,کم,10,57,مهار توسط دروازه بان
m_147,p_148,جریان بازی,سر,12.97,-2.49,2,0,متوسط,0,37,موقعیت از دست رفته
m_80,p_115,جریان بازی,پای چپ,14.96,-8.23,2,0,متوسط,7,21,موقعیت از دست رفته
m_141,p_9,جریان بازی,پای راست,8.48,-12.47,2,0,متوسط,87,39,موقعیت از دست رفته
m_200,p_75,جریان بازی,پای چپ,19.7,0.5,4,0,زیاد,46,45,موقعیت از دست رفته
m_148,p_128,جریان بازی,پای راست,9.73,-2.74,3,0,کم,3,20,مهار توسط دروازه بان
m_208,p_35,جریان بازی,سر,7.73,-1.0,2,1,متوسط,39,18,موقعیت از دست رفته
m_153,p_125,جریان بازی,پای راست,1.75,-0.5,0,0,متوسط,69,18,گُل
m_67,p_62,جریان بازی,پای راست,11.72,5.74,3,0,زیاد,54,29,برخورد به دفاع
m_186,p_97,جریان بازی,پای چپ,24.19,10.47,3,0,کم,51,30,موقعیت از دست رفته
m_83,p_39,جریان بازی,سر,12.97,1.75,4,0,متوسط,42,7,موقعیت از دست رفته
m_230,p_48,جریان بازی,پای راست,4.24,1.0,1,1,متوسط,68,33,برخورد به دفاع
m_220,p_43,جریان بازی,پای چپ,19.7,14.71,2,0,متوسط,55,12,مهار توسط دروازه بان
m_205,p_37,جریان بازی,پای راست,32.92,-13.22,3,2,کم,78,38,موقعیت از دست رفته
m_151,p_20,جریان بازی,پای راست,29.18,2.49,5,1,کم,54,44,موقعیت از دست رفته
m_90,p_80,جریان بازی,سر,7.48,1.0,3,1,زیاد,7,29,برخورد به دفاع
m_113,p_32,جریان بازی,پای چپ,21.95,4.99,6,3,کم,66,21,موقعیت از دست رفته
m_54,p_141,جریان بازی,سر,5.99,0.75,4,2,متوسط,89,19,موقعیت از دست رفته
m_114,p_158,ضربه آزاد مستقیم,پای راست,22.94,7.98,6,2,کم,16,55,برخورد به دفاع
m_102,p_93,جریان بازی,پای چپ,22.94,4.49,3,0,کم,72,53,موقعیت از دست رفته
m_111,p_82,جریان بازی,پای راست,12.47,7.98,3,0,زیاد,93,12,مهار توسط دروازه بان
m_39,p_115,جریان بازی,پای راست,15.21,10.97,2,0,متوسط,31,59,مهار توسط دروازه بان
m_183,p_40,جریان بازی,پای راست,19.2,16.21,3,0,متوسط,17,57,مهار توسط دروازه بان
m_143,p_8,جریان بازی,سر,14.71,1.75,2,0,متوسط,90,13,موقعیت از دست رفته
m_145,p_57,جریان بازی,پای راست,22.44,-0.5,3,1,متوسط,88,34,مهار توسط دروازه بان
m_137,p_58,ضربه آزاد مستقیم,پای راست,18.21,-4.24,5,1,کم,46,9,موقعیت از دست رفته
m_17,p_134,جریان بازی,پای راست,9.48,1.0,1,0,متوسط,21,15,موقعیت از دست رفته
m_221,p_116,جریان بازی,پای چپ,25.19,7.73,3,0,متوسط,91,27,مهار توسط دروازه بان
m_30,p_155,جریان بازی,پای چپ,10.97,-11.72,2,0,کم,21,38,مهار توسط دروازه بان
m_58,p_54,جریان بازی,پای راست,11.47,2.99,1,0,کم,87,26,مهار توسط دروازه بان
m_53,p_147,جریان بازی,پای راست,10.97,-3.74,3,0,زیاد,57,19,مهار توسط دروازه بان
m_109,p_130,جریان بازی,پای راست,12.47,-6.98,1,0,کم,69,6,مهار توسط دروازه بان
m_229,p_57,جریان بازی,پای راست,5.99,-9.73,1,0,کم,91,53,موقعیت از دست رفته
m_39,p_127,ضربه آزاد مستقیم,پای چپ,21.45,-8.48,4,2,کم,68,42,برخورد به دفاع
m_197,p_101,جریان بازی,سر,11.72,-4.74,2,0,متوسط,66,32,موقعیت از دست رفته
m_175,p_90,جریان بازی,پای چپ,18.95,-8.48,2,0,کم,49,5,مهار توسط دروازه بان
m_65,p_7,جریان بازی,سر,7.23,3.49,1,0,متوسط,49,3,موقعیت از دست رفته
m_233,p_121,جریان بازی,پای راست,24.69,-9.48,2,0,متوسط,70,19,مهار توسط دروازه بان
m_56,p_115,جریان بازی,پای راست,7.98,-4.24,1,0,کم,6,52,موقعیت از دست رفته
m_132,p_148,جریان بازی,پای چپ,23.94,4.74,3,1,کم,36,53,مهار توسط دروازه بان
m_191,p_102,جریان بازی,پای راست,8.23,-13.97,1,0,متوسط,71,52,مهار توسط دروازه بان
m_59,p_76,جریان بازی,پای چپ,11.97,-16.96,4,0,متوسط,15,4,موقعیت از دست رفته
m_174,p_113,جریان بازی,پای راست,13.47,-14.46,2,0,متوسط,18,45,برخورد به دفاع
m_109,p_55,جریان بازی,پای چپ,31.17,8.98,2,0,متوسط,79,5,موقعیت از دست رفته
m_218,p_35,جریان بازی,پای چپ,8.98,13.72,3,0,متوسط,81,31,برخورد به دفاع
m_56,p_79,جریان بازی,پای راست,17.46,16.21,4,1,کم,66,45,برخورد به دفاع
m_70,p_111,جریان بازی,پای راست,7.23,-1.5,1,0,کم,62,38,موقعیت از دست رفته
m_35,p_156,جریان بازی,پای راست,17.46,-1.25,3,2,کم,31,34,موقعیت از دست رفته
