,Date,Persian_Date,Open,Low,High,Close
2958,12/6/2021,1400/09/15,"278,720","278,080","278,720","278,240"
2959,12/7/2021,1400/09/16,"278,200","278,080","278,240","278,130"
2960,12/8/2021,1400/09/17,"278,160","277,610","278,240","277,770"
2961,12/9/2021,1400/09/18,"277,640","277,000","277,770","277,040"
2962,12/11/2021,1400/09/20,"277,160","276,820","277,160","276,950"
2963,12/12/2021,1400/09/21,"276,940","276,770","276,980","276,930"
2964,12/13/2021,1400/09/22,"276,830","274,630","276,930","274,790"
2965,12/14/2021,1400/09/23,"274,650","274,050","274,690","274,140"
2966,12/15/2021,1400/09/24,"274,120","274,050","274,210","274,110"
2967,12/16/2021,1400/09/25,"274,220","274,060","274,220","274,170"
2968,12/18/2021,1400/09/27,"274,150","274,060","274,420","274,420"
2969,12/19/2021,1400/09/28,"274,350","273,860","274,420","274,020"
2970,12/20/2021,1400/09/29,"273,990","273,860","274,020","273,860"
2971,12/21/2021,1400/09/30,"274,020","272,850","274,020","273,010"
2972,12/22/2021,1400/10/01,"272,850","272,850","274,020","274,020"
2973,12/23/2021,1400/10/02,"273,970","273,860","274,020","274,020"
2974,12/25/2021,1400/10/04,"274,000","273,860","274,020","274,020"
2975,12/26/2021,1400/10/05,"273,950","273,860","274,020","273,990"
2976,12/27/2021,1400/10/06,"273,950","273,860","274,020","274,020"
2977,12/28/2021,1400/10/07,"273,950","273,860","274,020","273,880"
2978,12/29/2021,1400/10/08,"274,340","274,260","274,420","274,330"
2979,12/30/2021,1400/10/09,"274,420","273,790","274,420","273,880"
2980,1/1/2022,1400/10/11,"273,950","273,790","273,950","273,950"
2981,1/2/2022,1400/10/12,"273,990","273,790","273,990","273,950"
2982,1/3/2022,1400/10/13,"273,860","273,790","273,950","273,950"
2983,1/4/2022,1400/10/14,"273,860","269,740","273,950","269,900"
2984,1/5/2022,1400/10/15,"269,760","269,740","269,900","269,900"
2985,1/8/2022,1400/10/18,"269,880","268,730","269,900","268,890"
2986,1/9/2022,1400/10/19,"268,810","268,230","268,890","268,310"
2987,1/10/2022,1400/10/20,"268,390","267,220","268,390","267,380"
2988,1/11/2022,1400/10/21,"267,320","267,010","267,380","267,050"
2989,1/12/2022,1400/10/22,"267,140","266,510","267,170","266,670"
2990,1/13/2022,1400/10/23,"277,400","277,400","277,400","277,400"
2991,1/15/2022,1400/10/25,"266,670","264,990","276,300","274,530"
2992,1/16/2022,1400/10/26,"276,440","273,340","276,590","275,080"
2993,1/17/2022,1400/10/27,"271,690","271,570","273,290","272,850"
2994,1/18/2022,1400/10/28,"271,870","271,250","274,600","273,490"
2995,1/19/2022,1400/10/29,"274,270","274,050","276,100","274,760"
2996,1/20/2022,1400/10/30,"274,650","274,550","275,590","275,250"
2997,1/22/2022,1400/11/02,"275,950","274,550","276,400","275,230"
2998,1/23/2022,1400/11/03,"274,750","274,350","277,800","277,640"
2999,1/24/2022,1400/11/04,"279,300","278,850","281,400","279,790"
3000,1/25/2022,1400/11/05,"278,170","277,350","278,800","277,760"
3001,1/26/2022,1400/11/06,"279,020","278,360","281,300","278,610"
3002,1/27/2022,1400/11/07,"277,240","276,860","278,100","277,710"
3003,1/29/2022,1400/11/09,"282,080","279,050","282,800","279,270"
3004,1/30/2022,1400/11/10,"277,880","277,750","279,400","278,880"
3005,1/31/2022,1400/11/11,"278,810","276,350","278,970","276,870"
3006,2/1/2022,1400/11/12,"277,540","273,750","277,600","274,580"
3007,2/2/2022,1400/11/13,"273,770","272,250","274,200","272,550"
3008,2/3/2022,1400/11/14,"273,050","271,960","274,000","272,650"
3009,2/5/2022,1400/11/16,"268,730","263,050","268,900","263,660"
3010,2/6/2022,1400/11/17,"261,170","261,050","267,800","267,610"
3011,2/7/2022,1400/11/18,"266,690","263,750","266,900","264,480"
3012,2/8/2022,1400/11/19,"262,070","259,250","262,400","260,580"
3013,2/9/2022,1400/11/20,"263,690","260,650","263,700","262,340"
3014,2/10/2022,1400/11/21,"262,390","262,150","262,400","262,270"
3015,2/12/2022,1400/11/23,"262,190","262,150","266,400","264,590"
3016,2/13/2022,1400/11/24,"264,490","264,280","268,800","268,640"
3017,2/14/2022,1400/11/25,"270,840","268,390","270,860","269,700"
3018,2/16/2022,1400/11/27,"267,040","264,850","268,300","265,100"
3019,2/17/2022,1400/11/28,"264,980","262,850","265,300","263,290"
3020,2/19/2022,1400/11/30,"263,120","259,920","263,120","260,090"
3021,2/20/2022,1400/12/01,"258,800","254,050","258,800","254,090"
3022,2/21/2022,1400/12/02,"255,380","254,850","258,400","258,040"
3023,2/22/2022,1400/12/03,"258,540","258,360","261,890","260,370"
3024,2/23/2022,1400/12/04,"262,080","259,350","262,600","259,370"
3025,2/24/2022,1400/12/05,"261,690","259,850","262,100","261,440"
3026,2/26/2022,1400/12/07,"260,830","259,150","260,890","260,370"
3027,2/27/2022,1400/12/08,"260,140","259,350","260,400","259,950"
3028,2/28/2022,1400/12/09,"259,860","259,550","260,300","259,650"
3029,3/2/2022,1400/12/11,"258,710","255,550","259,000","255,720"
3030,3/3/2022,1400/12/12,"255,530","255,350","257,800","256,150"
3031,3/5/2022,1400/12/14,"256,600","253,760","256,700","254,300"
3032,3/6/2022,1400/12/15,"252,610","251,250","254,300","253,830"
3033,3/7/2022,1400/12/16,"254,750","254,270","258,890","258,180"
3034,3/8/2022,1400/12/17,"258,860","258,650","262,600","260,410"
3035,3/9/2022,1400/12/18,"258,750","254,850","258,990","257,450"
3036,3/10/2022,1400/12/19,"257,770","256,570","258,300","256,960"
3037,3/12/2022,1400/12/21,"257,080","256,850","264,390","258,980"
3038,3/13/2022,1400/12/22,"260,740","260,650","265,900","264,170"
3039,3/14/2022,1400/12/23,"262,550","261,550","263,100","262,650"
3040,3/15/2022,1400/12/24,"263,440","263,150","265,900","263,620"
3041,3/16/2022,1400/12/25,"262,560","262,350","264,400","263,790"
3042,3/17/2022,1400/12/26,"262,060","262,050","262,300","262,300"
3043,3/26/2022,1401/01/06,"262,240","261,650","266,100","262,340"
3044,3/27/2022,1401/01/07,"262,210","262,100","262,750","262,590"
3045,3/28/2022,1401/01/08,"262,750","262,500","267,490","266,620"
3046,3/29/2022,1401/01/09,"267,400","267,050","270,700","270,250"
3047,3/30/2022,1401/01/10,"271,800","269,450","272,000","270,670"
3048,3/31/2022,1401/01/11,"270,460","269,950","271,500","271,140"
3049,4/3/2022,1401/01/14,"270,140","268,000","270,200","269,020"
3050,4/4/2022,1401/01/15,"269,140","269,000","272,000","269,880"
3051,4/5/2022,1401/01/16,"270,140","269,200","275,400","275,270"
3052,4/6/2022,1401/01/17,"274,960","271,880","275,100","272,670"
3053,4/7/2022,1401/01/18,"272,680","272,500","276,000","274,830"
3054,4/9/2022,1401/01/20,"274,970","274,900","277,300","276,930"
3055,4/10/2022,1401/01/21,"276,310","275,700","279,300","279,090"
3056,4/11/2022,1401/01/22,"278,880","252,660","281,300","279,450"
3057,4/12/2022,1401/01/23,"279,620","278,200","281,500","278,900"
3058,4/13/2022,1401/01/24,"278,680","275,600","278,700","278,050"
3059,4/14/2022,1401/01/25,"277,320","277,200","277,400","277,910"
3060,4/16/2022,1401/01/27,"275,340","275,200","279,600","278,910"
3061,4/17/2022,1401/01/28,"278,710","278,600","280,800","278,970"
3062,4/18/2022,1401/01/29,"278,370","276,000","279,900","276,510"
3063,4/19/2022,1401/01/30,"276,520","275,510","278,090","275,720"
3064,4/20/2022,1401/01/31,"275,610","275,500","278,200","277,350"
3065,4/21/2022,1401/02/01,"277,440","277,400","279,200","278,640"
3066,4/24/2022,1401/02/04,"278,570","277,900","279,300","278,060"
3067,4/25/2022,1401/02/05,"277,790","277,000","278,800","278,410"
3068,4/26/2022,1401/02/06,"278,460","278,300","280,600","279,350"
3069,4/27/2022,1401/02/07,"279,390","279,200","281,100","280,380"
3070,4/28/2022,1401/02/08,"279,240","278,500","280,700","279,500"
3071,4/30/2022,1401/02/10,"279,720","279,100","280,490","279,220"
3072,5/1/2022,1401/02/11,"279,460","279,400","279,900","279,560"
3073,5/2/2022,1401/02/12,"279,530","279,050","280,300","280,210"
3074,5/5/2022,1401/02/15,"279,800","279,300","280,630","280,560"
3075,5/7/2022,1401/02/17,"279,550","279,410","283,200","281,760"
3076,5/8/2022,1401/02/18,"281,490","280,700","282,100","281,030"
3077,5/9/2022,1401/02/19,"282,930","281,800","283,100","282,290"
3078,5/10/2022,1401/02/20,"282,210","282,210","288,300","287,410"
3079,5/11/2022,1401/02/21,"255,800","255,800","255,800","255,800"
3080,8/30/2022,1401/06/08,"295,300","294,950","297,720","297,610"
3081,8/31/2022,1401/06/09,"300,860","298,950","301,220","299,050"
3082,9/1/2022,1401/06/10,"298,260","297,950","298,520","298,470"
3083,9/3/2022,1401/06/12,"298,820","298,350","300,320","299,450"
3084,9/4/2022,1401/06/13,"300,990","300,950","303,220","302,560"
3085,9/5/2022,1401/06/14,"302,420","297,450","302,420","302,170"
3086,9/6/2022,1401/06/15,"301,990","301,150","303,020","302,480"
3087,9/7/2022,1401/06/16,"301,210","299,750","302,520","302,170"
3088,9/8/2022,1401/06/17,"301,510","300,950","303,020","302,410"
3089,9/10/2022,1401/06/19,"304,520","303,650","307,520","303,750"
3090,9/11/2022,1401/06/20,"303,820","303,750","309,020","309,020"
3091,9/12/2022,1401/06/21,"309,160","307,150","310,020","309,760"
3092,9/13/2022,1401/06/22,"309,980","309,750","316,520","316,480"
3093,9/14/2022,1401/06/23,"315,320","311,750","315,320","313,720"
3094,9/15/2022,1401/06/24,"316,010","315,450","316,720","315,560"
3095,9/18/2022,1401/06/27,"319,220","315,250","319,520","315,360"
3096,9/19/2022,1401/06/28,"315,250","314,650","316,920","316,520"
3097,9/20/2022,1401/06/29,"317,270","315,450","317,520","316,820"
3098,9/21/2022,1401/06/30,"316,220","315,650","317,220","317,120"
3099,9/22/2022,1401/06/31,"315,950","314,950","317,720","316,660"
3100,9/24/2022,1401/07/02,"317,150","316,450","318,810","317,010"
3101,9/26/2022,1401/07/04,"316,020","316,020","317,520","316,810"
3102,9/28/2022,1401/07/06,"317,310","317,150","318,520","318,310"
3103,9/29/2022,1401/07/07,"318,510","318,450","318,520","318,480"
3104,10/1/2022,1401/07/09,"321,480","321,450","331,820","331,170"
3105,10/2/2022,1401/07/10,"327,320","325,750","332,520","331,460"
3106,10/3/2022,1401/07/11,"333,450","330,750","334,520","332,460"
3107,10/4/2022,1401/07/12,"333,180","330,450","333,220","331,020"
3108,10/6/2022,1401/07/14,"327,010","325,950","327,020","326,610"
3109,10/8/2022,1401/07/16,"328,060","325,460","328,110","326,190"
3110,10/9/2022,1401/07/17,"326,110","322,950","326,110","323,020"
3111,10/10/2022,1401/07/18,"323,070","320,850","325,620","324,960"
3112,10/11/2022,1401/07/19,"324,980","324,750","328,120","327,520"
3113,10/12/2022,1401/07/20,"327,020","325,650","327,520","326,510"
3114,10/13/2022,1401/07/21,"326,210","326,150","329,520","329,460"
3115,10/15/2022,1401/07/23,"328,620","327,450","328,620","328,020"
3116,10/16/2022,1401/07/24,"329,170","328,950","331,520","331,210"
3117,10/17/2022,1401/07/25,"329,820","328,350","329,820","328,620"
3118,10/18/2022,1401/07/26,"326,970","326,450","328,520","328,390"
3119,10/19/2022,1401/07/27,"329,450","327,950","329,520","327,970"
3120,10/20/2022,1401/07/28,"327,190","325,750","327,220","326,550"
3121,10/22/2022,1401/07/30,"326,520","326,450","328,620","327,660"
3122,10/23/2022,1401/08/01,"328,380","327,560","329,020","328,150"
3123,10/24/2022,1401/08/02,"327,160","326,250","328,020","327,720"
3124,10/25/2022,1401/08/03,"328,010","327,750","328,820","328,760"
3125,10/26/2022,1401/08/04,"328,910","327,850","328,920","328,810"
3126,10/27/2022,1401/08/05,"330,220","329,950","330,820","330,520"
3127,10/29/2022,1401/08/07,"330,110","329,150","330,820","329,150"
3128,10/30/2022,1401/08/08,"329,110","328,350","330,020","329,770"
3129,10/31/2022,1401/08/09,"351,820","351,820","351,820","351,820"
3130,11/9/2022,1401/08/18,"353,560","353,560","353,890","353,890"
3131,11/10/2022,1401/08/19,"354,050","348,350","354,120","350,590"
3132,11/12/2022,1401/08/21,"350,780","348,750","351,320","349,410"
3133,11/13/2022,1401/08/22,"349,020","348,650","355,020","353,520"
3134,11/14/2022,1401/08/23,"353,260","352,490","354,820","352,490"
3135,11/15/2022,1401/08/24,"352,080","351,690","356,600","352,450"
3136,11/16/2022,1401/08/25,"355,320","349,580","355,680","351,450"
3137,11/17/2022,1401/08/26,"353,680","344,460","353,680","347,510"
3138,11/19/2022,1401/08/28,"350,400","347,670","352,330","348,170"
3139,11/20/2022,1401/08/29,"348,240","348,160","352,700","351,600"
3140,11/21/2022,1401/08/30,"353,490","350,380","354,950","352,000"
3141,11/22/2022,1401/09/01,"351,410","347,770","353,060","348,800"
3142,11/23/2022,1401/09/02,"349,850","347,590","352,130","347,990"
3143,11/24/2022,1401/09/03,"345,230","345,090","352,900","352,900"
3144,11/26/2022,1401/09/05,"350,400","349,030","354,400","352,620"
3145,11/27/2022,1401/09/06,"352,520","351,350","357,250","354,700"
3146,11/28/2022,1401/09/07,"355,960","351,820","360,420","358,120"
3147,11/29/2022,1401/09/08,"356,190","353,780","357,800","354,500"
3148,11/30/2022,1401/09/09,"353,850","352,610","354,500","354,500"
3149,12/1/2022,1401/09/10,"351,970","351,770","356,950","356,950"
3150,12/3/2022,1401/09/12,"354,670","354,020","357,240","357,240"
3151,12/4/2022,1401/09/13,"357,350","356,300","357,500","357,500"
3152,12/5/2022,1401/09/14,"359,520","356,120","362,810","358,500"
3153,12/6/2022,1401/09/15,"360,580","357,730","361,500","358,970"
3154,12/7/2022,1401/09/16,"357,630","355,210","361,400","359,300"
3155,12/8/2022,1401/09/17,"360,440","357,760","361,160","358,620"
3156,12/10/2022,1401/09/19,"357,060","356,840","363,940","361,070"
3157,12/11/2022,1401/09/20,"361,790","361,290","372,000","372,000"
3158,12/12/2022,1401/09/21,"369,010","367,710","375,730","375,600"
3159,12/13/2022,1401/09/22,"374,470","368,100","379,570","374,350"
3160,12/14/2022,1401/09/23,"375,070","369,980","380,720","379,300"
3161,12/17/2022,1401/09/26,"375,770","375,770","389,430","386,910"
3162,12/18/2022,1401/09/27,"388,400","379,010","389,170","385,330"
3163,12/19/2022,1401/09/28,"385,750","382,610","393,500","388,320"
3164,12/20/2022,1401/09/29,"385,020","378,820","388,820","384,670"
3165,12/21/2022,1401/09/30,"384,520","378,000","387,250","384,080"
3166,12/22/2022,1401/10/01,"382,400","382,210","390,500","390,500"
3167,12/24/2022,1401/10/03,"390,270","389,200","396,810","395,620"
3168,12/25/2022,1401/10/04,"395,670","393,270","399,000","395,650"
3169,12/26/2022,1401/10/05,"395,590","390,090","405,790","397,210"
3170,12/28/2022,1401/10/07,"401,040","397,830","425,060","403,000"
3171,12/29/2022,1401/10/08,"418,960","418,960","418,960","418,960"
3172,12/31/2022,1401/10/10,"406,690","389,000","407,020","389,000"
3173,1/1/2023,1401/10/11,"386,820","379,820","397,090","393,000"
3174,1/2/2023,1401/10/12,"391,440","387,320","391,590","387,590"
3175,1/3/2023,1401/10/13,"387,530","374,520","387,590","397,530"
3176,1/4/2023,1401/10/14,"387,060","386,820","395,100","391,420"
3177,1/5/2023,1401/10/15,"387,530","387,390","395,100","394,830"
3178,1/7/2023,1401/10/17,"396,750","396,020","402,100","401,440"
3179,1/8/2023,1401/10/18,"404,830","400,500","407,370","402,820"
3180,1/9/2023,1401/10/19,"403,480","395,000","404,100","400,410"
3181,1/10/2023,1401/10/20,"402,240","401,100","405,600","402,000"
3182,1/11/2023,1401/10/21,"401,810","400,300","404,900","404,740"
3183,1/12/2023,1401/10/22,"405,080","403,800","406,000","405,140"
3184,1/14/2023,1401/10/24,"402,860","401,300","403,400","402,650"
3185,1/15/2023,1401/10/25,"402,360","400,500","402,800","401,390"
3186,1/16/2023,1401/10/26,"400,850","400,560","402,900","402,850"
3187,1/17/2023,1401/10/27,"406,630","406,170","410,600","410,390"
3188,1/18/2023,1401/10/28,"411,290","411,100","423,600","423,240"
3189,1/19/2023,1401/10/29,"419,240","418,210","422,400","420,030"
3190,1/21/2023,1401/11/01,"422,330","422,100","440,400","430,030"
3191,1/22/2023,1401/11/02,"431,590","424,810","444,100","444,320"
3192,1/23/2023,1401/11/03,"433,450","431,800","447,600","432,000"
3193,1/24/2023,1401/11/04,"431,820","419,300","432,600","425,000"
3194,1/25/2023,1401/11/05,"414,310","411,420","425,600","420,640"
3195,1/26/2023,1401/11/06,"419,450","417,300","426,100","424,340"
3196,1/28/2023,1401/11/08,"431,360","419,350","440,100","437,130"
3197,1/29/2023,1401/11/09,"436,480","432,800","439,800","438,810"
3198,1/30/2023,1401/11/10,"439,400","433,810","440,900","436,560"
3199,1/31/2023,1401/11/11,"435,880","433,310","438,900","437,290"
3200,2/1/2023,1401/11/12,"437,070","425,880","438,090","436,440"
3201,2/2/2023,1401/11/13,"436,050","435,810","436,370","436,100"
3202,2/5/2023,1401/11/16,"436,260","435,540","436,360","435,570"
3203,2/6/2023,1401/11/17,"435,750","435,250","435,890","435,370"
3204,2/7/2023,1401/11/18,"435,520","434,730","435,550","435,020"
3205,2/8/2023,1401/11/19,"434,980","434,430","435,030","434,500"
3206,2/9/2023,1401/11/20,"434,220","434,000","434,440","434,130"
3207,2/12/2023,1401/11/23,"434,100","433,700","434,460","433,820"
3208,2/13/2023,1401/11/24,"434,370","434,100","434,400","434,130"
3209,2/14/2023,1401/11/25,"434,010","434,000","434,390","434,110"
3210,2/15/2023,1401/11/26,"434,290","434,090","450,540","450,180"
3211,2/16/2023,1401/11/27,"450,350","450,100","451,300","451,120"
3212,2/19/2023,1401/11/30,"451,180","451,100","452,180","452,050"
3213,2/20/2023,1401/12/01,"452,070","451,980","452,180","452,020"
3214,2/21/2023,1401/12/02,"451,990","415,480","452,180","415,600"
3215,2/22/2023,1401/12/03,"415,490","415,490","415,490","415,490"
3216,2/23/2023,1401/12/04,"417,000","417,000","417,000","417,000"
3217,2/25/2023,1401/12/06,"417,590","417,590","417,590","417,590"
3218,2/26/2023,1401/12/07,"426,810","426,810","426,810","426,810"
3219,2/27/2023,1401/12/08,"430,920","430,920","430,920","430,920"
3220,2/28/2023,1401/12/09,"433,370","433,370","433,370","433,370"
3221,3/1/2023,1401/12/10,"438,150","438,150","438,150","438,150"
3222,3/2/2023,1401/12/11,"446,470","446,470","446,470","446,470"
3223,3/4/2023,1401/12/13,"448,160","448,160","448,160","525,000"
3224,3/5/2023,1401/12/14,"435,790","435,790","511,000","501,000"
3225,3/6/2023,1401/12/15,"498,000","493,830","503,590","498,890"
3226,3/7/2023,1401/12/16,"483,960","481,300","499,600","491,350"
3227,3/9/2023,1401/12/18,"498,670","485,800","499,100","486,670"
3228,3/11/2023,1401/12/20,"473,440","438,700","473,600","439,200"
3229,3/12/2023,1401/12/21,"433,760","416,000","454,300","432,200"
3230,3/13/2023,1401/12/22,"433,300","433,000","450,300","448,170"
3231,3/14/2023,1401/12/23,"445,300","445,000","459,910","459,910"
3232,3/15/2023,1401/12/24,"461,960","451,820","462,100","460,460"
3233,3/16/2023,1401/12/25,"452,940","448,300","456,600","456,320"
3234,3/18/2023,1401/12/27,"462,380","458,800","465,100","459,880"
3235,3/19/2023,1401/12/28,"538,000","538,000","538,000","538,000"
3236,4/3/2023,1402/01/14,"535,400","506,950","535,600","515,100"
3237,4/4/2023,1402/01/15,"515,070","496,340","515,100","507,800"
3238,4/5/2023,1402/01/16,"508,030","505,320","513,100","507,950"
3239,4/6/2023,1402/01/17,"500,300","498,810","507,100","507,060"
3240,4/8/2023,1402/01/19,"509,580","502,810","511,600","507,830"
